종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"036170","에이치엠넥스","KOSDAQ","전기·전자","933","6","0.65","57254129058"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","2040","0","0.00","8863800000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","2005","0","0.00","15057550000"
"148930","에이치와이티씨","KOSDAQ","금속","3830","-20","-0.52","38971065790"
"376270","에이치이엠파마","KOSDAQ","일반서비스","19570","0","0.00","137879202090"
"044780","에이치케이","KOSDAQ","기계·장비","1331","-26","-1.92","24631202497"
"357230","에이치피오","KOSDAQ","음식료·담배","2595","-30","-1.14","109222218765"
"355690","에이텀","KOSDAQ","전기·전자","5840","740","14.51","31565083200"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6540","30","0.46","65400000000"
"045660","에이텍","KOSDAQ","전기·전자","15000","10","0.07","123900000000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","12350","-120","-0.96","65949000000"
"021080","에이티넘인베스트","KOSDAQ","금융","2710","40","1.50","130080000000"
"200470","에이팩트","KOSDAQ","전기·전자","2250","-60","-2.60","95314709250"
"262260","에이프로","KOSDAQ","전기·전자","6590","-110","-1.64","95345121680"
"397030","에이프릴바이오","KOSDAQ","일반서비스","17220","120","0.70","387925203120"
"230240","에치에프알","KOSDAQ","전기·전자","18350","650","3.67","244220150000"
"159910","에코글로우","KOSDAQ","화학","728","-10","-1.36","29038724624"
"230360","에코마케팅","KOSDAQ","일반서비스","9170","-30","-0.33","288561825930"
"038870","에코바이오","KOSDAQ","일반서비스","4040","5","0.12","56620393960"
"097780","에코볼트","KOSDAQ","운송장비·부품","1083","2","0.19","73351956054"
"448280","에코아이","KOSDAQ","일반서비스","13390","-20","-0.15","396760817310"
"101360","에코앤드림","KOSDAQ","화학","20750","-100","-0.48","369061865500"
"128540","에코캡","KOSDAQ","운송장비·부품","1642","-25","-1.50","43825735320"
"086520","에코프로","KOSDAQ","금융","44800","-100","-0.22","6082771609600"
"247540","에코프로비엠","KOSDAQ","전기·전자","100800","500","0.50","9858375475200"
"383310","에코프로에이치엔","KOSDAQ","화학","24550","-100","-0.41","514934580600"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3560","-190","-5.07","146562957200"
"073540","에프알텍","KOSDAQ","전기·전자","1956","19","0.98","22298400000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","7870","90","1.16","89799312840"
"036810","에프에스티","KOSDAQ","전기·전자","19250","-220","-1.13","422659699000"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","3965","90","2.32","61032483720"
"083500","에프엔에스테크","KOSDAQ","기계·장비","12670","180","1.44","108654397740"
"054940","엑사이엔씨","KOSDAQ","건설","739","2","0.27","24515251972"
"950130","엑세스바이오","KOSDAQ","제약","5300","70","1.34","199957509600"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","3120","-20","-0.64","34128001440"
"205100","엑셈","KOSDAQ","IT 서비스","2295","-5","-0.22","164005996860"
"356680","엑스게이트","KOSDAQ","IT 서비스","7900","-40","-0.50","225493586800"
"070300","엑스큐어","KOSDAQ","IT 서비스","1978","0","0.00","19638616516"
"317770","엑스페릭스","KOSDAQ","전기·전자","3800","-40","-1.04","119566179200"
"373200","엑스플러스","KOSDAQ","기타제조","730","-7","-0.95","73631135370"
"069920","엑시온그룹","KOSDAQ","유통","2295","55","2.46","90396740610"
"092870","엑시콘","KOSDAQ","기계·장비","10180","-90","-0.88","132857113460"
"317870","엔바이오니아","KOSDAQ","기타제조","14200","10","0.07","121150850000"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2360","20","0.85","99521200000"
"236810","엔비티","KOSDAQ","일반서비스","3920","90","2.35","66543669920"
"333620","엔시스","KOSDAQ","전기·전자","7040","50","0.72","74316661760"
"101400","엔시트론","KOSDAQ","전기·전자","375","6","1.63","25669023750"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","1352","-5","-0.37","80257771464"
"440820","엔에이치스팩27호","KOSDAQ","금융","2140","0","0.00","16692000000"
"451700","엔에이치스팩29호","KOSDAQ","금융","2060","5","0.24","29561000000"
"466910","엔에이치스팩30호","KOSDAQ","금융","2045","0","0.00","18609500000"
"481890","엔에이치스팩31호","KOSDAQ","금융","2055","5","0.24","13038975000"
"265740","엔에프씨","KOSDAQ","화학","10390","-190","-1.80","92801402000"
"354200","엔젠바이오","KOSDAQ","일반서비스","1912","-32","-1.65","38913693200"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","23250","250","1.09","353007795750"
"419080","엔젯","KOSDAQ","기계·장비","6930","0","0.00","73326170610"
"208860","엔지스테크널러지","KOSDAQ","IT 서비스","2125","25","1.19","72143692625"
"183490","엔지켐생명과학","KOSDAQ","제약","1115","3","0.27","94848101630"
"182400","엔케이맥스","KOSDAQ","제약","2020","0","0.00","172748038620"
"348370","엔켐","KOSDAQ","화학","55600","-200","-0.36","1182350846800"
"069410","엔텔스","KOSDAQ","IT 서비스","5790","10","0.17","59317530960"
"227950","엔투텍","KOSDAQ","기계·장비","369","4","1.10","63667646343"
"291230","엔피","KOSDAQ","일반서비스","1690","22","1.32","74521859750"
"048830","엔피케이","KOSDAQ","화학","1098","2","0.18","20558867454"
"096870","엘디티","KOSDAQ","전기·전자","2535","-35","-1.36","16929744000"
"290650","엘앤씨바이오","KOSDAQ","제약","31500","-500","-1.56","775493775000"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","6960","370","5.61","138759731280"
"073110","엘엠에스","KOSDAQ","전기·전자","6950","780","12.64","61825497250"
"083310","엘오티베큠","KOSDAQ","기계·장비","9740","-10","-0.10","173469721420"
"037950","엘컴텍","KOSDAQ","전기·전자","903","2","0.22","76256109657"
"489500","엘케이켐","KOSDAQ","화학","19140","-250","-1.29","120161991840"
"170920","엘티씨","KOSDAQ","화학","12680","-290","-2.24","126568653400"
"058630","엠게임","KOSDAQ","IT 서비스","6800","-40","-0.58","132898363600"
"226590","엠디바이스","KOSDAQ","전기·전자","11510","-20","-0.17","121635193840"
"058970","엠로","KOSDAQ","IT 서비스","50200","100","0.20","619229600200"
"169330","엠브레인","KOSDAQ","일반서비스","2245","20","0.90","40986780910"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","8590","20","0.23","43275818700"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","8040","80","1.01","260220051120"
"009780","엠에스씨","KOSDAQ","음식료·담배","10050","370","3.82","176880000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","2785","70","2.58","174419812715"
"432980","엠에프씨","KOSDAQ","제약","3915","45","1.16","33636669930"
"413390","엠오티","KOSDAQ","기계·장비","6940","-150","-2.12","80366449200"
"032790","엠젠솔루션","KOSDAQ","유통","1096","-3","-0.27","49050758832"
"033160","엠케이전자","KOSDAQ","전기·전자","7940","-20","-0.25","175206668140"
"347890","엠투아이","KOSDAQ","의료·정밀기기","5530","10","0.18","93530018120"
"033310","엠투엔","KOSDAQ","전기·전자","2175","25","1.16","87744352425"
"259630","엠플러스","KOSDAQ","기계·장비","9510","450","4.97","116805643020"
"105550","엣지파운드리","KOSDAQ","전기·전자","3140","0","0.00","245884140140"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","6340","-20","-0.31","51550540000"
"143540","영우디에스피","KOSDAQ","기계·장비","626","6","0.97","27919534270"
"265560","영화테크","KOSDAQ","운송장비·부품","7890","20","0.25","84345520200"
"036000","예림당","KOSDAQ","오락·문화","4070","10","0.25","93749507390"
"250930","예선테크","KOSDAQ","화학","519","4","0.78","17127228360"
"053280","예스24","KOSDAQ","유통","4535","20","0.44","113375000000"
"122640","예스티","KOSDAQ","기계·장비","16850","-130","-0.77","359190607500"
"476040","오가노이드사이언스","KOSDAQ","일반서비스","34600","-1000","-2.81","226502291400"
"900300","오가닉티코스메틱","KOSDAQ","금융","572","15","2.69","54913272128"
"045060","오공","KOSDAQ","화학","2555","0","0.00","43286743570"
"192410","오늘이엔엠","KOSDAQ","전기·전자","2030","-50","-2.40","28898125900"
"080520","오디텍","KOSDAQ","전기·전자","3250","40","1.25","38176479250"
"039830","오로라","KOSDAQ","일반서비스","17210","790","4.81","185229336900"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","19790","-460","-2.27","185363866180"
"046120","오르비텍","KOSDAQ","일반서비스","4330","140","3.34","118856274380"
"475830","오름테라퓨틱","KOSDAQ","제약","21150","350","1.68","445611084300"
"014940","오리엔탈정공","KOSDAQ","기계·장비","5360","70","1.32","244274822960"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","3775","-135","-3.45","119829492800"
"010470","오리콤","KOSDAQ","일반서비스","6300","50","0.80","75442815000"
"417860","오브젠","KOSDAQ","IT 서비스","21900","500","2.34","97030446600"
"352910","오비고","KOSDAQ","IT 서비스","4335","-35","-0.80","54784871670"
"053980","오상자이엘","KOSDAQ","IT 서비스","3895","70","1.83","73937939785"
"036220","오상헬스케어","KOSDAQ","의료·정밀기기","19600","520","2.73","284384553600"
"052420","오성첨단소재","KOSDAQ","화학","1502","2","0.13","136938051948"
"052300","오션인더블유","KOSDAQ","유통","3235","65","2.05","54558737605"
"039200","오스코텍","KOSDAQ","제약","30800","1250","4.23","1178043820800"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","6130","-100","-1.61","126655614130"
"031510","오스템","KOSDAQ","운송장비·부품","1094","5","0.46","30632000000"
"368970","오에스피","KOSDAQ","음식료·담배","2820","15","0.53","26356171200"
"138080","오이솔루션","KOSDAQ","전기·전자","10100","310","3.17","107303359500"
"080580","오킨스전자","KOSDAQ","전기·전자","6070","-180","-2.88","110592231460"
"067170","오텍","KOSDAQ","운송장비·부품","2620","-95","-3.50","40326005100"
"353590","오토앤","KOSDAQ","유통","3480","-20","-0.57","44806983600"
"173130","오파스넷","KOSDAQ","IT 서비스","6970","-30","-0.43","90933916810"
"440320","오픈놀","KOSDAQ","IT 서비스","5410","20","0.37","53045050000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2735","60","2.24","85940217505"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","13560","-300","-2.16","298367378640"
"309930","오하임앤컴퍼니","KOSDAQ","유통","3160","-95","-2.92","67297540400"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","22950","500","2.23","252503014500"
"382150","온코크로스","KOSDAQ","일반서비스","10690","-140","-1.29","127723446530"
"244460","올리패스","KOSDAQ","제약","1651","0","0.00","8980622755"
"226950","올릭스","KOSDAQ","일반서비스","38050","-50","-0.13","753361082000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","1028","-38","-3.56","61113936940"
"131030","옵투스제약","KOSDAQ","제약","6400","90","1.43","103380236800"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1724","30","1.77","57223652776"
"109080","옵티시스","KOSDAQ","전기·전자","10010","610","6.49","56416360000"
"380540","옵티코어","KOSDAQ","전기·전자","1820","36","2.02","88015125380"
"153710","옵티팜","KOSDAQ","제약","4975","5","0.10","72983041050"
"432430","와이랩","KOSDAQ","오락·문화","5740","70","1.23","94757756800"
"338840","와이바이오로직스","KOSDAQ","일반서비스","11740","-100","-0.84","175503384940"
"122990","와이솔","KOSDAQ","전기·전자","6580","90","1.39","182078687140"
"232140","와이씨","KOSDAQ","기계·장비","9900","-140","-1.39","812248965000"
"112290","와이씨켐","KOSDAQ","화학","22850","-50","-0.22","231025953250"
"065530","와이어블","KOSDAQ","통신","1301","-2","-0.15","68770860000"
"067900","와이엔텍","KOSDAQ","일반서비스","7130","140","2.00","129763568670"
"007530","와이엠","KOSDAQ","금속","3005","85","2.91","66873964155"
"155650","와이엠씨","KOSDAQ","전기·전자","3545","-40","-1.12","69036599110"
"273640","와이엠텍","KOSDAQ","전기·전자","9480","0","0.00","103957680000"
"251370","와이엠티","KOSDAQ","화학","9810","-60","-0.61","160044891840"
"209640","와이제이링크","KOSDAQ","기계·장비","7100","-10","-0.14","100973168300"
"096250","와이즈넛","KOSDAQ","IT 서비스","15700","340","2.21","205615615200"
"273060","와이즈버즈","KOSDAQ","일반서비스","1153","-18","-1.54","58179898046"
"019210","와이지-원","KOSDAQ","금속","5990","60","1.01","201107175810"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","86600","600","0.70","1618644843400"
"079000","와토스코리아","KOSDAQ","화학","5190","60","1.17","37368000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1959","33","1.71","88571216976"
"032820","우리기술","KOSDAQ","전기·전자","3825","205","5.66","633154759200"
"041190","우리기술투자","KOSDAQ","금융","9980","310","3.21","838320000000"
"115440","우리넷","KOSDAQ","전기·전자","6520","60","0.93","70378783840"
"046970","우리로","KOSDAQ","유통","1320","0","0.00","57848998680"
"082850","우리바이오","KOSDAQ","음식료·담배","2350","0","0.00","113872958300"
"215360","우리산업","KOSDAQ","운송장비·부품","9420","-60","-0.63","86024975460"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","3680","115","3.23","69505414880"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1568","28","1.82","108564624224"
"037400","우리엔터프라이즈","KOSDAQ","유통","1150","14","1.23","30156847900"
"153490","우리이앤엘","KOSDAQ","전기·전자","701","2","0.29","36087480000"
"101170","우림피티에스","KOSDAQ","기계·장비","4980","-20","-0.40","67230000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3505","115","3.39","136951229520"
"103840","우양","KOSDAQ","음식료·담배","3255","25","0.77","53272723140"
"101970","우양에이치씨","KOSDAQ","금속","11690","-80","-0.68","170062718210"
"046940","우원개발","KOSDAQ","건설","3100","40","1.31","56030485000"
"215380","우정바이오","KOSDAQ","일반서비스","1776","-17","-0.95","29889326976"
"065680","우주일렉트로","KOSDAQ","전기·전자","37300","500","1.36","344669568300"
"018620","우진비앤지","KOSDAQ","제약","981","-10","-1.01","28340396433"
"457550","우진엔텍","KOSDAQ","일반서비스","28450","-250","-0.87","263769594550"
"396470","워트","KOSDAQ","기계·장비","7740","-110","-1.40","124768800000"
"307280","원바이오젠","KOSDAQ","제약","5530","80","1.47","40876665060"
"032940","원익","KOSDAQ","유통","7340","-10","-0.14","133538308200"
"240810","원익IPS","KOSDAQ","기계·장비","27450","-350","-1.26","1347353082450"
"074600","원익QnC","KOSDAQ","비금속","17700","-240","-1.34","465297600000"
"104830","원익머트리얼즈","KOSDAQ","화학","21550","-250","-1.15","271702400000"
"014190","원익큐브","KOSDAQ","유통","1515","3","0.20","53630857590"
"217820","원익피앤이","KOSDAQ","기계·장비","3090","-15","-0.48","146634587310"
"030530","원익홀딩스","KOSDAQ","화학","5890","-90","-1.51","454931708090"
"012620","원일특강","KOSDAQ","금속","7900","60","0.77","34760000000"
"136150","원일티엔아이","KOSDAQ","기계·장비","26650","-200","-0.74","223354449500"
"382840","원준","KOSDAQ","기계·장비","9210","-50","-0.54","140651261010"
"336570","원텍","KOSDAQ","의료·정밀기기","11940","130","1.10","1074228630180"
"376980","원티드랩","KOSDAQ","IT 서비스","5080","30","0.59","49613281520"
"008370","원풍","KOSDAQ","화학","4445","15","0.34","53340000000"
"008290","원풍물산","KOSDAQ","섬유·의류","497","5","1.02","20224758463"
"101160","월덱스","KOSDAQ","전기·전자","23400","400","1.74","386357236200"
"336060","웨이버스","KOSDAQ","IT 서비스","1190","-4","-0.34","57304688000"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","4705","205","4.56","70439759480"
"289930","웨이비스","KOSDAQ","전기·전자","9210","30","0.33","115305451530"
"065950","웰크론","KOSDAQ","섬유·의류","2345","-20","-0.85","66202403190"
"076080","웰크론한텍","KOSDAQ","건설","1594","14","0.89","36015084664"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","638","0","0.00","17313254156"
"196700","웹스","KOSDAQ","화학","1491","4","0.27","21416938704"
"069080","웹젠","KOSDAQ","IT 서비스","14500","60","0.42","501712818000"
"053580","웹케시","KOSDAQ","IT 서비스","17520","-80","-0.45","238907064960"
"479960","위너스","KOSDAQ","전기·전자","14710","-100","-0.68","100778210000"
"377460","위니아에이드","KOSDAQ","일반서비스","1691","0","0.00","26030247855"
"044340","위닉스","KOSDAQ","전기·전자","7300","-410","-5.32","130476002500"
"330350","위더스제약","KOSDAQ","제약","7730","0","0.00","102052534470"
"348350","위드텍","KOSDAQ","의료·정밀기기","10160","-250","-2.40","103465376000"
"112040","위메이드","KOSDAQ","IT 서비스","33750","450","1.35","1145761301250"
"101730","위메이드맥스","KOSDAQ","IT 서비스","7810","120","1.56","654503663660"
"123420","위메이드플레이","KOSDAQ","IT 서비스","10830","-80","-0.73","124218388860"
"065370","위세아이텍","KOSDAQ","IT 서비스","7800","-130","-1.64","57594841200"
"038620","위즈코프","KOSDAQ","유통","620","1","0.16","46952268300"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","1030","-12","-1.15","176180350520"
"036090","위지트","KOSDAQ","기계·장비","765","5","0.66","90570097260"
"459100","위츠","KOSDAQ","전기·전자","6890","40","0.58","86621080000"
"136540","윈스테크넷","KOSDAQ","IT 서비스","12950","90","0.70","159022710700"
"097800","윈팩","KOSDAQ","전기·전자","490","-9","-1.80","57060612210"
"192390","윈하이텍","KOSDAQ","금속","2810","-15","-0.53","31000563490"
"335870","윙스풋","KOSDAQ","유통","1999","25","1.27","33484195527"
"900340","윙입푸드","KOSDAQ","금융","1307","22","1.71","65782522896"
"036200","유니셈","KOSDAQ","기계·장비","6640","210","3.27","203610440720"
"018000","유니슨","KOSDAQ","기계·장비","1558","-62","-3.83","265648252962"
"203450","유니온바이오메트릭스","KOSDAQ","전기·전자","3425","75","2.24","48220598975"
"011320","유니크","KOSDAQ","운송장비·부품","3960","35","0.89","76509952200"
"086390","유니테스트","KOSDAQ","기계·장비","10750","-80","-0.74","227191854500"
"241690","유니테크노","KOSDAQ","운송장비·부품","2965","25","0.85","72555643290"
"142210","유니트론텍","KOSDAQ","유통","6260","-20","-0.32","120480535920"
"389680","유디엠텍","KOSDAQ","IT 서비스","664","9","1.37","27617396760"
"088340","유라클","KOSDAQ","IT 서비스","21400","500","2.39","93262655200"
"048430","유라테크","KOSDAQ","전기·전자","8850","-80","-0.90","101952000000"
"206650","유바이오로직스","KOSDAQ","제약","13160","140","1.08","481974945760"
"089850","유비벨록스","KOSDAQ","IT 서비스","6320","0","0.00","93094857680"
"084440","유비온","KOSDAQ","IT 서비스","1193","-7","-0.58","23517370400"
"032620","유비케어","KOSDAQ","IT 서비스","3935","45","1.16","205395741965"
"264450","유비쿼스","KOSDAQ","전기·전자","8200","160","1.99","122330740600"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9820","10","0.10","172878861040"
"024800","유성티엔에스","KOSDAQ","운송·창고","3100","170","5.80","114860617200"
"054930","유신","KOSDAQ","일반서비스","24050","350","1.48","72150000000"
"069330","유아이디","KOSDAQ","전기·전자","1178","-6","-0.51","16717105198"
"049520","유아이엘","KOSDAQ","전기·전자","3645","160","4.59","117541787580"
"444920","유안타제11호스팩","KOSDAQ","금융","2045","-5","-0.24","10715800000"
"446150","유안타제12호스팩","KOSDAQ","금융","2270","-20","-0.87","10827900000"
"449020","유안타제13호스팩","KOSDAQ","금융","2085","0","0.00","20287050000"
"450940","유안타제14호스팩","KOSDAQ","금융","2060","15","0.73","9352400000"
"473050","유안타제15호스팩","KOSDAQ","금융","2010","-5","-0.25","14090100000"
"474490","유안타제16호스팩","KOSDAQ","금융","2010","-5","-0.25","11075100000"
"493790","유안타제17호스팩","KOSDAQ","금융","2000","0","0.00","10620000000"
"263770","유에스티","KOSDAQ","금속","2090","30","1.46","49533359480"
"388720","유일로보틱스","KOSDAQ","기계·장비","72500","0","0.00","832519385000"
"340930","유일에너테크","KOSDAQ","기계·장비","1498","23","1.56","51238266100"
"023410","유진기업","KOSDAQ","비금속","3650","75","2.10","282184649950"
"056080","유진로봇","KOSDAQ","기계·장비","11150","150","1.36","418260494800"
"468760","유진스팩10호","KOSDAQ","금융","2125","-15","-0.70","9010000000"
"488060","유진스팩11호","KOSDAQ","금융","2030","-10","-0.49","9581600000"
"084370","유진테크","KOSDAQ","기계·장비","41450","-1350","-3.15","949869940900"
"240600","유진테크놀로지","KOSDAQ","금속","4185","25","0.60","28994311935"
"221800","유투바이오","KOSDAQ","일반서비스","3080","-10","-0.32","34764563680"
"179900","유티아이","KOSDAQ","전기·전자","24300","50","0.21","460156488300"
"263050","유틸렉스","KOSDAQ","제약","2650","65","2.51","97612368400"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1867","30","1.63","20918344085"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","28600","-50","-0.17","228200772800"
"146060","율촌","KOSDAQ","금속","1431","-17","-1.17","34366316445"
"072770","율호","KOSDAQ","IT 서비스","609","-2","-0.33","43798963320"
"039020","이건홀딩스","KOSDAQ","종이·목재","5170","-10","-0.19","116762945530"
"067920","이글루","KOSDAQ","IT 서비스","5610","20","0.36","61688227590"
"044960","이글벳","KOSDAQ","유통","4395","40","0.92","55561075785"
"303530","이노뎁","KOSDAQ","IT 서비스","6770","-10","-0.15","49687054230"
"296640","이노룰스","KOSDAQ","IT 서비스","7560","210","2.86","39147585120"
"302430","이노메트리","KOSDAQ","기계·장비","7860","-30","-0.38","77289014880"
"462350","이노스페이스","KOSDAQ","운송장비·부품","16830","540","3.31","158482960020"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","5220","200","3.98","47431493460"
"073490","이노와이어리스","KOSDAQ","전기·전자","21600","900","4.35","164243073600"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","451","5","1.12","18167700199"
"344860","이노진","KOSDAQ","화학","2125","-25","-1.16","25563750000"
"088390","이녹스","KOSDAQ","운송장비·부품","7820","-40","-0.51","73397300080"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","22700","-50","-0.22","459167836600"
"053350","이니텍","KOSDAQ","IT 서비스","9570","240","2.57","189399066120"
"452400","이닉스","KOSDAQ","운송장비·부품","8150","10","0.12","73932138200"
"264850","이랜시스","KOSDAQ","전기·전자","4765","45","0.95","144353826180"
"054210","이랜텍","KOSDAQ","전기·전자","6790","410","6.43","171727315900"
"009730","이렘","KOSDAQ","금속","963","-42","-4.18","58686144480"
"065440","이루온","KOSDAQ","IT 서비스","1769","53","3.09","48249510380"
"424870","이뮨온시아","KOSDAQ","일반서비스","4770","160","3.47","352531949130"
"115610","이미지스","KOSDAQ","전기·전자","1252","-27","-2.11","21706597576"
"478110","이베스트스팩6호","KOSDAQ","금융","2020","0","0.00","10140400000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1843","-56","-2.95","109824152526"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","7000","-130","-1.82","58019640000"
"080010","이상네트웍스","KOSDAQ","유통","5910","0","0.00","58125269610"
"086890","이수앱지스","KOSDAQ","제약","5930","30","0.51","219342807170"
"047560","이스트소프트","KOSDAQ","IT 서비스","21850","-400","-1.80","254672500200"
"900110","이스트아시아홀딩스","KOSDAQ","금융","102","0","0.00","65550359976"
"239340","이스트에이드","KOSDAQ","IT 서비스","2260","-25","-1.09","60973972840"
"067010","이씨에스","KOSDAQ","IT 서비스","2870","30","1.06","35283780000"
"456070","이엔셀","KOSDAQ","제약","12010","-10","-0.08","130930678050"
"102710","이엔에프테크놀로지","KOSDAQ","화학","40850","1150","2.90","583658100600"
"041520","이엘씨","KOSDAQ","의료·정밀기기","9500","320","3.49","115792935000"
"063760","이엘피","KOSDAQ","의료·정밀기기","2100","5","0.24","19582773000"
"123570","이엠넷","KOSDAQ","일반서비스","2500","15","0.60","55690195000"
"083470","이엠앤아이","KOSDAQ","화학","1010","9","0.90","21553732290"
"095190","이엠코리아","KOSDAQ","금속","2215","-10","-0.45","144551923330"
"091120","이엠텍","KOSDAQ","전기·전자","9890","190","1.96","169444737040"
"039030","이오테크닉스","KOSDAQ","기계·장비","185100","-2900","-1.54","2280348705000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","1490","0","0.00","52267866450"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","1195","30","2.58","47657034980"
"353810","이지바이오","KOSDAQ","음식료·담배","5360","10","0.19","177319091200"
"099750","이지케어텍","KOSDAQ","IT 서비스","17620","80","0.46","120428753120"
"377330","이지트로닉스","KOSDAQ","전기·전자","4600","40","0.88","37443788400"
"035810","이지홀딩스","KOSDAQ","음식료·담배","4125","75","1.85","266129263125"
"092130","이크레더블","KOSDAQ","IT 서비스","16650","350","2.15","200525940000"
"096040","이트론","KOSDAQ","유통","271","0","0.00","245561580945"
"134060","이퓨쳐","KOSDAQ","오락·문화","4620","-90","-1.91","22033935000"
"001840","이화공영","KOSDAQ","건설","1616","0","0.00","36010355776"
"024810","이화전기","KOSDAQ","전기·전자","899","0","0.00","196834827360"
"041830","인바디","KOSDAQ","의료·정밀기기","23850","300","1.27","321519035700"
"352940","인바이오","KOSDAQ","화학","2600","125","5.05","28256098000"
"079950","인베니아","KOSDAQ","기계·장비","612","5","0.82","14198400000"
"389470","인벤티지랩","KOSDAQ","일반서비스","31300","-200","-0.63","334422784200"
"277410","인산가","KOSDAQ","음식료·담배","1368","-1","-0.07","52472087352"
"060150","인선이엔티","KOSDAQ","일반서비스","5590","90","1.64","260290591080"
"033230","인성정보","KOSDAQ","IT 서비스","2130","-30","-1.39","107597759400"
"450520","인스웨이브","KOSDAQ","IT 서비스","4285","-25","-0.58","63009116730"
"465480","인스피언","KOSDAQ","IT 서비스","6720","60","0.90","68125827840"
"037330","인지디스플레","KOSDAQ","전기·전자","1373","7","0.51","60254412552"
"100030","인지소프트","KOSDAQ","IT 서비스","17890","510","2.93","58745643460"
"211050","인카금융서비스","KOSDAQ","금융","13860","-190","-1.35","712124028000"
"083640","인콘","KOSDAQ","유통","338","-6","-1.74","26269478638"
"064090","인크레더블버즈","KOSDAQ","유통","2350","5","0.21","116895450750"
"216050","인크로스","KOSDAQ","일반서비스","8650","0","0.00","111093870300"
"049070","인탑스","KOSDAQ","전기·전자","16340","250","1.55","281048000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","16280","1330","8.90","201038170960"
"017250","인터엠","KOSDAQ","전기·전자","1043","3","0.29","21950422081"
"051370","인터플렉스","KOSDAQ","전기·전자","8560","20","0.23","199683160320"
"064290","인텍플러스","KOSDAQ","기계·장비","8840","-40","-0.45","113717424080"
"189300","인텔리안테크","KOSDAQ","전기·전자","49500","2250","4.76","531300033000"
"287840","인투셀","KOSDAQ","일반서비스","38800","-2450","-5.94","576086880000"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","251537720850"
"048530","인트론바이오","KOSDAQ","제약","3960","-45","-1.12","135237017520"
"115310","인포바인","KOSDAQ","통신","57000","13150","29.99","181994331000"
"039290","인포뱅크","KOSDAQ","IT 서비스","6540","10","0.15","56858616120"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","7220","600","9.06","176142426760"
"101930","인화정공","KOSDAQ","운송장비·부품","32800","100","0.31","315396042400"
"333430","일승","KOSDAQ","운송장비·부품","4245","5","0.12","130435041015"
"068330","일신바이오","KOSDAQ","기계·장비","1664","8","0.48","73575656960"
"178780","일월지엠엘","KOSDAQ","유통","2760","-40","-1.43","49042978200"
"019540","일지테크","KOSDAQ","운송장비·부품","4595","60","1.32","62094532500"
"094820","일진파워","KOSDAQ","건설","11820","0","0.00","178230340380"
"950140","잉글우드랩","KOSDAQ","화학","13690","1390","11.30","271991085540"
"049550","잉크테크","KOSDAQ","화학","3305","5","0.15","64798745485"
"389020","자람테크놀로지","KOSDAQ","전기·전자","42300","0","0.00","262163979000"
"254120","자비스","KOSDAQ","기계·장비","1478","-4","-0.27","45454811060"
"043910","자연과환경","KOSDAQ","비금속","736","-5","-0.67","83456112352"
